text,label
hari ini aku tak akan tunda lagiemakin aku tunda makin aku galau tanpa guna anak muda harus cepat,1
giveaway lagi ni aku akan jadi karma buat baik yang udh kalian lakuin lama ini dgn cara bagiin parfum yg lg hits,1
org yg lebih mampu pn target rumah murah org yg x brapa mampu nak duduk pun target rumah murah yes it is part of,1
haloo baca dm aku boleh ha makasih,1
tu lah klau tunang aku ttbe senyap aku yg rasa salah hahaha,1
aku stress sjskjsksjsksjsjsks,-1
tak pernah aku rse mcm ni,-1
bgsd aku ngakak,1
idm aloha a r m y mutualan yuk no mulfan yah idn aku yg ada 1,-1
baik dan selalu sayang sama aku dia juga punya segala yah tipe tipe pangeran gitu lah yang,1
hahahaha aku malah demen yg ginian daripada yg tembak2 perang gitu,1
lutchuuuuu sayang sayang aku,1
ana uhibbuki fillah hatta fil jannah abad abada aku cinta hingga ke syurga lama lama rana allah,1
hidup bukan melulu tentang hal hal besar banyak sosok inspiratif yang jauh dari highlight di sisa hidup aku ingin tem,1
krn butuh istri ga cuma sandang pangan papan doang kalo kamu cinta sm istri ya kamu hrs penuh butuh sekund,1
syukur hingga kamu lupa rasa kurang tulisanirin jumatberkah,1
hai kak pantau terus media sosial shopee dan notifikasi akunhopee kamu untuk keseruanhopee ya kak os,1
lawa dia tak macam aku hm kau nak tahu tak apa dia hidup ni kalau asyik banding banding kau takk,-1
sumpah tak suka bila rasa diri jadi second choice kan best kalau ada orang yang memang tunggu aku dah lama and still,-1
tiap orang memang hak nilai diri tanpa tau siapa diri tapi ingat kamu juga hak tuk tak peduli denga,1
yaudah aku unfoll ya oppa,-1
iyosee bisa jadi ginting menang krna faktor tuan rumah aku liat reviewnya kento di google juga apik bgt wkwk,1
hahaha nk terbang ke sana ke mcmn nnt aku tgk kt setia alam punya,1
kasihan banget umat jadi bodoh begini dan mental rusak karena ajar agama yang tidak benareba,-1
aku memang belum punya mobil yang bisa teduh dari hujan tapi aku punya amer yang bisa hangat di tiap saat,1
mutualan yuk aku ikonic jg btw rt aja ya fllbck tpi hehe ab,1
asa bodo sangat harini boleh lupa park kereta kat mrt pastu selamba je naik grab dah sampai tengah jalan aku jerit,-1
wahai junior junior diam babi aku tengah focus nak jawab soal trial kau sibuk nak pekak pastu kalau lalu tepi kela,-1
ayo jangan patah semangat aku jadi ikut baca2 telah sukses instal homescapes lagi,1
salah 1 prinsip hidup aku bila aku dah keluarga aku sanggup utk buat apa saja demi isteri anak aku turut semua kehe,1
biasa tu perempuan kena jaga jaga muka malaikat pun kadang2 perangai syaitan jugak aku pernah gak camni lari laju teruk,-1
12 y o niece bang long dekat u ajar apa me islamic accounting 12 y o niece ohh kira tasbih laa ni hahahahahan,1
aku pun turn off kalau lelaki pergi clubbing hshshshshshsh,-1
dulu aku nmpak gf aku yg pling cantik bila dah start kerja ni ya tuhan ramai nya yg lagi cantik dri gf aku trash htt,-1
yuk gabung grup goyanghopee aku bonus koin hingga 100 dengan main sama grup,1
tapi nak betul apa yang dah hancur tu mustahil bagi aku la aku tak dendam tapi aku tak boleh terima dan lupa,-1
ada certain girls only wants you when she is in trouble bila dah senang lupa ignores you lots of excuses actively in con,-1
kesi lelaki,-1
huum bukan itu ajaa beeb aku kudu akhir belum aku mulai beee b,-1
bukan nak cakap apa lah tapi tolong lah tutup aurat aku bagai lelaki ni malu bila tengok lelaki lain yang macam ini ing,-1
bighit cerdik ya awal tahun army suguh run bts run bts hiatus mereka comeback comeback kelar ada worldtour lg worl,1
aku akan list kan cafe cafe tarik yg aku dah pegi area bang in this thread,1
wahai manusia yang aku suka terima kasih sebab support aku serta ada ketika aku gembira dan duka kau memang anugerah,1
aku ni memang mudah hibur,1
kalau tak boleh dah utk sayang aku macam belum ni takpela tapi tak suka la ttbe tak tegur ttbe nk marah,-1
percaya yg komen gmbr tu dia sendiri yg komen bukan aku hahahahahahahha,1
gatau ih aku dari orang ga ada creditnya,-1
tak sekarang ni aku baru je langgan data baru dah kenapa slow jugak niiiiiiii adoiiii,-1
aku maw kok,1
kau sesal tak kenal aku tak sebab semua kenal pasti ada hikmah utk kita baik atau baik orang,1
hihihihi look at the face lepas aku taknak kau bau ikan bagi aku mandi dulu namau nameow catsoftwit,1
malu ah aku tak pro,-1
kak dwita kita udah kenal lama eh pada akhir aku tau dia nggak cuma manggil sayang ke aku dia lebih dulu p,1
aku banget 24 ketemu mantan pasma aku minta lamar langsung eeh lgsg pulang kampung lamar,1
wkwkwk bener ntar pas kenal seko nama kamu siapa jeno loh kok sama kayak mama kita d,1
aduh aku deg degan sekaliiii,1
tlg please bg perempuan tu baca malu wei lagi malu bila dia ria cerita kat kwan dia n aku skli dengar aku n,-1
rlt mutualan yu yang gamasalah aku suka rt in ga sama twt receh rt ya dn aku ada tapi follback kalo ngga maapin ak,1
orang selalu kata aku penat when dia benar tengah rasa sedih,-1
aku nyata tidak bodoh kawan,1
tadi aku nampak pasang mesra di shell gila apa patut mesra kat petronas,-1
aku gak balas dendam padahal,-1
aku kangennnnnnnn,-1
alhamdullilah cuti 3 hari tkde homework akhir aku boleh study dgn aman hw pijik harini dh buat smlm,1
senyumin aja semuanyaa ampe gel,-1
titik air mata aku bayang betapa terseksa kucing betina bunting tu mati lecur dalam mesin dryer kedai dobi taman,-1
hai orang2 iman apabila seru tunai shalat jumat maka galah kamu kepada ingat allah dan tinggalka,1
hahahahaha iya aku inget kok,1
chilli level 100 waktu makan aku dah mula fikir harta aku nak wasiat pada siapa sebab pedas sambal dia boleh baw,-1
bkn tunjuk baikk aku pn byk juge laku dosa tp sekurang2 nye kita cube kurang dosa yg ada jomjumaat,1
done watching dil 1990 2018 dari start movie sampai habis aku senyum sorang nasib baik tengok sengsorang kalau ram,1
ya allah aku lindung kepada mu dari siksa kubur dari siksa neraka jahannam dari fitnah hidup dan mati dan dari f,1
aku sedih lah first time ni ada customer request camni,-1
me lepas tolong buka pintu untuk orang tapi dia tak cakap thanks,-1
benar aku dar je yang aku ni tak cantik sebab tu aku letak nama yangchantik sebab nak boost confident aku kalau,1
hahahahahahahahah babi,1
gak mau kamu baw,-1
nak aku viralkan tak hahahaha,1
aku mah wktu kecil doyan mainin asap rokok jd klo ada yg ngerokok asap ku tangkep2in kyak org bego smpe kena marah,-1
aku dok tengok je online tapi malas la nak cakap aku kena balik,-1
dear someone i truly care and love u tp aku tak luah aku takut kalau rasa hati kita tak sama aku percaya dgn ay,1
kata gabut bosan dasar kamu,-1
ajak aku,1
sorry bro saya lah perempuan tu tapi saya kelam kelibut bukan sebab takut awak tapi sebab baru ingat yang plug ir,-1
mfs folowan rt ja ntar aku folow follback tpi,1
ab aeri followan yuu yang ga masalah aku mulfan hehe,1
tengok harga iphone baru nampaknya cinta kami hanya sampai 8plus sahaja aku tak mampu untuk jadi bodoh itu,-1
karena mbk lia banyak cinta pasti kuliah advokat sukses love you more mbk,1
ikut aku gamau tinggal,-1
enak aja ga dong alis aku lebih bagus,1
orang ga ganteng wangi parfum botol ga cute malu ga asik ngebosenin ngetik kamu,-1
udah kek orang depresi ngerjain codingan pagi ampe malem pas keluar kamar dibilangin tidoor mulu di kamar aku ht,-1
asa bodo sangat harini boleh lupa park kereta kat mrt pastu selamba je naik grab dah sampai tengah jalan aku jerit,-1
aku juga kangen,1
ada effort dari mula relay sampai bila bilaetia ambik berat sayang jaga batas terima baik buruk aku,1
aku suka orang cakap macam ni even tak rasa benda tu susah pon at least aku tahu dia appreciate tolong aku https,1
mesti ada ckp kat mak aku bdn dia sakit sakit la tdr atas lantai,-1
wkwkwkwkw,1
can t relate karena aku jelata,-1
hi po crushhh akin ka nalang hello pang sayra lang pu aku ih kaya pass hehehe,1
kalau tak sungguh nak jaga aku boleh je henti berpura2 aku boleh jaga diri aku tanpa paksa kau kau tak perl,-1
baru peras sejak bila aku punya kurang ajar masuk rumah pun tak bagi salam maybe hati tengah panas kot,-1
sekolah tak payah cinta sekarang nak spm dah nnti masuk u ramai lagi pilih u tak payah kejar sangat cinta tu kej,-1
halah malas aku,-1
ya allah jantung aku drop kejap tengok gambar ni,-1
aku dah kata aku takleh tengok drama korea hahahahahahahaha wtf sweet terok,1
ahhh kau sombong dgn aku,-1
dari kemarin2 agak males nonton karena yah meski aku soel meski drama high rating aku agak2 ga percaya kalo cer,-1
bila nak macamni hahaha,1
di tengah orang yang baru kenal dan orang orang yang nggak bikin nyaman aku introvert rasa pengin cepet pulang tapi,-1
cinta aku apa ada bukan ada apa bego vscofilter vscosimple vsco vscoedit vscoindonesia,1
takapalah mungkin aku tak ada rezeki dalam hal tu,1
weh sumpah do tolong la siapa jumpa kad matrik aku taknak buat baru,1
tapi aku tak rasa aku boleh macam tu so no hahahah,1
even inmydreams di ig kak tapi satu doang itu foto mereka wkwkwkwk biasa dia edit kaistal hun seu,1
kuliah siang ini ngerasa kesel banget karena naha sih ga cuma sekali lantas yg salah dari saya teh apa mud,-1
happy birthday base traktir aku eskrim dong,1
sedih aku tu ken beli buku mojok duit ga segera cukup,-1
ihh aku mah sini terus gak kemana2,1
sedih rasa kadang kadang bila doa yg aku doa makbul walaupun aku bukan hamba yg baik allah tau apa yg kita pe,-1
kenapa aku gak mungkin bisa libat twitwar,-1
penat la bukak twitter skrg gaduh pasal lgbtemua nk buat undang2 sendiri lelaki dgn perempuan gaduh pasal siapa paling,-1
memang dari awal kau tak percaya aku pun so apa lagi klako,-1
aku menang,-1
nanti gaada yang bisa aku isengin lagi terus galaque kaya gin,-1
bagi meme yuk main yuk ke aku dong yang baik,1
coba di antara kamu dan temen temenmu siapa yg suara tawa paling kenceng percaya dia jg yg jerit hati pa,-1
nyata aku yang tipu wkwk,-1
benda yang aku rasa tak perlu nak bawak gurau 1 rupa paras 2 bentuk badan 3 insecurities kita contoh kita gagap pas,-1
mau bubeks mau,1
tiap hari ketemu kamu itu pun masih kangen juga,-1
yey phone dh elok mujur tk gi tmpt yg 3 lebih tu fuh kalau tk layang duit aku,-1
gua taklek ea junior tarik tangan omg ingat aku tak jumpa sesape,-1
halo haters sadar bahwa benci justru karena kamu rasa hidup tak lebih tarik dari hidup orang yang benci,-1
masih open yaa beb yang mau manja2an malem ini bisa dm aku yaaa bojakarta bisyar bispak bisyarlampung bispaklampung,1
space memori lelaki banyak kosong sebab tak perlu nak ingat benda bodo pakai apa 6 tahun lepas salah apa 3 tahun lepas mak,-1
aku rasa aku power hahahahaha,1
okay attention doktor report i m free from cancer tak sia2 aku doa jaga makan do the healthy activity and la,1
jangan pernah bohongin asa kalo emang km sayang dia pertahanin amp perjuangin bukti kalo kamu pantas buat dia,1
mutualan yuk aku ikonic jg btw rt aja ya fllbck tpi hehe ab,1
aku tak faham betul jenis orang malaysia yang tak ret nak sangkut balik hose tu aku geli bodoh nak pegang,-1
kalau kamu belum punya anak lalu mau ikut sok ceramah dan propaganda soal anti vaksin let me tell you one thing ya go,-1
aku taktaulah hg tuju dekatapa but after read it i m crying rindu tu sakit sebab takleh nak luah bcs thing i,-1
ketika dia yang kamu cinta tinggal demi orang lain kering air mata karena kamu tahu kamu pantas dapat yang lebih baik,-1
jgn pernah ngerasa ga layak ga pantes kmu hak dapat cinta dari org yg kmu ingin dari org yg baik buat kmu kamu layak,1
iyaa aku ke tikung aaaa,-1
bodo amat ah yang lagi limit sama sensi gue undang buat dateng ditungguin pokok dateng belakang juga gapapa ak,-1
jangan banyak mikirin aku nun jadi pusing kan,-1
perkara paling aku takut bila tak sengaja luka hati orang,-1
jangan anggap aku enggak ngei apa apa hue ommaaaaaaa,-1
aku mulfan sakit hati baca jangan nyudutin fandom lain juga ya ga semua gitu,-1
karena aku lanjur jatuh cinta sama kazu uwu,1
hahaha aku pernah ada kawan berpurdaheminggu sekali je kot dia basuh baju mandi pun hari sekali je baju dia sem,1
ya allah berat duga yg kau beri pade mak aku lepas satu2 duga yg dye trpkse hadap,-1
aku suka kau bang,1
mini giveaway alhamdulillah aku ke terima mpk dan sc seko terus juga beberapa hari yang lalu aku ulang tahun jad,1
hiiiiiiih aku rindu kamu,-1
iya kak maaf aku salah,-1
nah ini aku tuju mba biar kapasitas otak calon pimpin bisa uji,1
banyak yang aku ga ngerti twitnya,-1
suka ke tak suka aku ada aku kesah positif je kau siapa,1
percaya balik kata aku ikhlas kok ada air mata yg tak bendung tau gak lu woy,-1
harus kamu liat sisi buruk dong wkkwkw,-1
tak faham betul la aku,-1
kamu minta banget dikasarin beybi,-1
hahahahaha aku pun tak faham weh,-1
benda paling bodoh yang aku pernah buat sayang orang yang tak sayang kat aku,-1
and lastly mak aku fed up dia dah tak buat sarap dah lapar cari sendiri geledah je almari tengok makan yang,-1
jika saat tiba sedih akan jadi tawa perih akan jadi cerita kenang akan jadi guru rindu akan menja,-1
kecewa jugak bila kita ingat dia dah tidur sebab tak reply whatsapp tiba tiba tengok dekat ig boleh pulak reply dm orang,-1
soya paling jahat kot,-1
apa yang jadi komunikasi dengan pasang tentang apa yang kamu rasa jika pasang nggak juga bantu cari,1
kesi aku tengok lge ni hehe tabah nak compare buat prestasi dari 10 may 2018 sampai sekarang 1 january sa,-1
jap jap aku rasa benda ni salah kenapa eh bila dlm relationship semua nak salah lelaki apa perempuan ni mak,-1
tega an kamu maymunah,-1
nanti saat aku henti keluh saat itu aku sudah henti peduli pada hubung kita dan henti cinta,-1
okay aku dah faham situasi benar an old man masuk toilet perempuan sebab toilet laki kunci and the guy yg ketuk,1
1 aku pilih islam 2 aku percaya islam 3 aku percaya sama janji allah yg udh tulis dlm al qur an,1
aaaaa sayang sayaaang terimakasih ucap hwdnya simpan buat tahun depan yaa fb aku juga dah mati kok gabisa buka,1
lama ni mmg tinggi tk pernah jdi halang rupa yg selalu jadi halang,-1
kanan kiri depan belakang juga kamu ganteng,1
gapapa lumayan ada yang asa pentas tabok quq a aku ken tapi mager transportnya heh,-1
malu gue tuh,-1
aku gak suka panas makanya aku datang ke sini pagi pagi usui takumi,-1
dah curang satu hal lepastu nak salah laki tu pulak lagi ey geram pulak aku,-1
ketika kamu cinta orang rani diri tuk ungkap jika tidak rani juga diri tuk lihat dia cinta orang lain,1
aku mintak maafebab aku dah penat nak jaga hati orang yang sikit pun tak jaga hati aku balik,-1
abah aku tinggal sebab cancer lidah amp of course sebab rokokiksa dia tahan sakit kita tengok pun nang goodl,-1
aku diam bukan arti aku tidak ingin marah hanya saja aku tidak bisa rasa amarah skalipun tatsuya,-1
salah satu sebab aku suka buku buku lama ialah lenggok bahasa terjemah untuk mechanics ialah kajidayaama juga per,1
gelak sorang sorang aku bila baca reply dorangni hahahaha,1
terimakasih untuk ayah dan ibu maaf aku jika aku belum sempat bahagia dengan usaha,1
ga usah janjiin bintang dan bulan untuk aku cukup janjiin kamu bakal selalu sama di bawah cahaya,1
yakiin deh aku gabakalan menang bcs aku ga pandai rangkai kata2,-1
bukan ingin milik tapi ingin damping bukan ingin cinta tapi ingin cinta bukan ingin sendiri tapi in,1
omg merdu suara kawan u,1
aku suka orang cakap macam ni even tak rasa benda tu susah pon at least aku tahu dia appreciate tolong aku https,1
tlg please bg perempuan tu baca malu wei lagi malu bila dia ria cerita kat kwan dia n aku skli dengar aku n,-1
menang aku,-1
aku dekat sini tengah hadap depression ada aku libat hampa ka sekarang ni takkantop kacau life aku la siaa,-1
f you guys dapat call dari no ni then dia kata salah masuk topup jangan percaya this one scammer yg try hard cari s,-1
orang selalu kata aku penat when dia benar tengah rasa sedih,-1
pujuk hati yang kecewa benar nya perlu kan masa pada hati yg kecewa rasa no one really cares paling tida,-1
baik,1
siapa yg mau beli hp ini met bobo moga mimpi indah bangun2 segeremangat hari2nya dari aku yg masih mend,1
apabila suatu hari nanti jadi hal hal di luar ingin kita aku ingin kamu percaya bahwa untuk aku akan selalu ada m,1
mu gi ah nuru aku malas doh keje,-1
untuk yg suka datang then suka hati je nak blah ni kau jangan sampai aku sedut kau pakai vacuum eh,-1
semenjak aku kenal dan ngikutin bg dan bg jadi dapat nambah ilmu telah ngikutin thread mere,1
bagus,1
meski punya ponsel kadang tetap sepi lho aku bisa rasa mari chan,-1
ada kamu ga mesti ada aku,-1
kalau boleh gambar parah ini aku tak tegur dengan tetangga kecuali tegur dulu sulit mulai cakap,-1
o ow tapi mata bunbun kamu gemas,1
hahahhaha tak fikir storyline lagi nanti aku buat,1
dah aku dah bosan nak layan pi mati aku nak tidur bye,-1
jadi bagaimana pun kamu tidak suka orang itu jangan tunjuk jadi orang yg prestasi usaha men,-1
engkau rokok hembus kat public aku batuk pastu cakap aku tak respect kau as amoker cakap aku acah2 batuk nmpk la mcm,-1
makin aku besar makin banyak perkara yang aku pendam dan tak kongsi dengan orango jangan pelik kalau aku dah tak kuat semb,-1
mau pulang tapi rumah jauh mau bolak balik nti aku capek,-1
haha itu la tu aku pun tak tau apa jadi,1
